Region, Section, Index, State, EmptyTime, Bookmark
GJGQ,18,24,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,25,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,26,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,27,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,28,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,29,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,30,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,31,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,32,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,33,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,34,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,35,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,36,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,37,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,38,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,39,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,40,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,41,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,42,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,43,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,44,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,45,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,46,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,47,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,48,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,49,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,50,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,51,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,52,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,53,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,54,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,55,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,56,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,57,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,58,OCCUPIED,12/31/9999 11:59:59 PM,False
GJGQ,18,59,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,0,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,1,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,2,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,3,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,4,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,5,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,6,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,7,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,8,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,9,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,10,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,11,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,12,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,13,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,14,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,15,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,16,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,17,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,18,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,19,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,20,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,21,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,22,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,23,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,24,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,25,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,26,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,27,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,28,EMPTY,12/20/2019 6:05:52 PM,False
XYCMP,1,29,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,30,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,31,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,32,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,33,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,34,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,35,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,36,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,37,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,38,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,39,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,40,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,41,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,42,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,43,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,44,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,45,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,46,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,47,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,48,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,49,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,50,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,51,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,52,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,53,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,54,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,55,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,56,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,57,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,58,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,1,59,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,0,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,1,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,2,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,3,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,4,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,5,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,6,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,7,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,8,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,9,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,10,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,11,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,12,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,13,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,14,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,15,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,16,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,17,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,18,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,19,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,20,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,21,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,22,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,23,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,24,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,25,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,26,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,27,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,28,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,29,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,30,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,31,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,32,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,33,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,34,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,35,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,36,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,37,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,38,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,39,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,40,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,41,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,42,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,43,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,44,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,45,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,46,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,47,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,48,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,49,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,50,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,51,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,52,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,53,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,54,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,55,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,56,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,57,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,58,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,2,59,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,0,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,1,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,2,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,3,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,4,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,5,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,6,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,7,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,8,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,9,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,10,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,11,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,12,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,13,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,14,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,15,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,16,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,17,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,18,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,19,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,20,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,21,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,22,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,23,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,24,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,25,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,26,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,27,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,28,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,29,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,30,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,31,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,32,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,33,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,34,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,35,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,36,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,37,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,38,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,39,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,40,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,41,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,42,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,43,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,44,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,45,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,46,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,47,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,48,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,49,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,50,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,51,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,52,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,53,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,54,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,55,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,56,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,57,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,58,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,3,59,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,0,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,1,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,2,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,3,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,4,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,5,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,6,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,7,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,8,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,9,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,10,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,11,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,12,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,13,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,14,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,15,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,16,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,17,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,18,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,19,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,20,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,21,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,22,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,23,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,24,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,25,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,26,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,27,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,28,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,29,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,30,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,31,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,32,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,33,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,34,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,35,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,36,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,37,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,38,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,39,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,40,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,41,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,42,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,43,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,44,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,45,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,46,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,47,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,48,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,49,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,50,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,51,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,52,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,53,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,54,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,55,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,56,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,57,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,58,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,4,59,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,0,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,1,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,2,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,3,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,4,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,5,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,6,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,7,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,8,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,9,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,10,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,11,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,12,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,13,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,14,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,15,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,16,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,17,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,18,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,19,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,20,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,21,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,22,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,23,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,24,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,25,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,26,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,27,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,28,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,29,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,30,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,31,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,32,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,33,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,34,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,35,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,36,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,37,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,38,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,39,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,40,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,41,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,42,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,43,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,44,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,45,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,46,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,47,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,48,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,49,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,50,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,51,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,52,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,53,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,54,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,55,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,56,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,57,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,58,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,5,59,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,0,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,1,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,2,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,3,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,4,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,5,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,6,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,7,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,8,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,9,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,10,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,11,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,12,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,13,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,14,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,15,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,16,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,17,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,18,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,19,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,20,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,21,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,22,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,23,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,24,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,25,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,26,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,27,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,28,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,29,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,30,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,31,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,32,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,33,OCCUPIED,12/19/2019 9:54:58 PM,False
XYCMP,6,34,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,35,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,36,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,37,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,38,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,39,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,40,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,41,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,42,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,43,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,44,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,45,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,46,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,47,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,48,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,49,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,50,OCCUPIED,12/31/9999 11:59:59 PM,False
XYCMP,6,51,OCCUPIED,12/31/9999 11:59:59 PM,False
